Post Text,Post Timestamp,Post Link,Reply Text,Reply Timestamp
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Smart move since it is just going to be cold McDonald’s or KFC.,2025-01-16T02:55:39.856Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,They shouldn't attend his inauguration either!!! He's an illegitimate president to be!,2025-01-16T03:54:56.089Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Wish they would skip the whole damn thing.,2025-01-16T05:12:54.167Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,We already know he's  going  to be talking  shit about every last one of them. His inauguration speech is going  to be filled with hate and threats of retribution even more so than last time...,2025-01-16T15:03:49.344Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Who cares!,2025-01-16T03:23:11.849Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Good. They shouldn’t attend the inauguration either. It’s purely performative: a criminal insurrectionist who violated the Constitution taking an oath to uphold (checks notes) the Constitution. Nope. It’s all utter bullsh!t. Stay home. Read a book. Volunteer. Anything but go to that circus.,2025-01-16T04:31:23.236Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,They know the election was stolen. They know!!😡,2025-01-16T14:57:21.266Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"Hey, Trump threw a tantrum at Biden's inauguration (refusing to attend or do ANY of the traditional things) and Trump has shitposted about them all for years.  I hope they don't show up for ANY of it.",2025-01-16T06:42:13.846Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Yea and I would too and Biden should as well but he’s going not a fan of bush think he was a terrible president but good person with great character and would rather we go back to the cheanys and bushes of the world rather than deal with the trumpers,2025-01-16T04:32:46.370Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"Good show. 
Glad to hear it.
I would not either.",2025-01-16T08:47:21.027Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Name three guys who weren't little bitches to Curtis Yarvin and the #DorkEnlightenment,2025-01-16T05:19:10.308Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,I'm okay if all of them want to skip the whole day.,2025-01-16T16:06:39.753Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,What a great courageous decision. The world applauds you,2025-01-16T11:24:11.527Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"I can't stand Trump, but those guys taking the moral high ground is genuinely hilarious.",2025-01-16T16:29:13.653Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Thank goodness they have the common sense to not actually celebrate the demeaning of America beyond a perfunctory public appearance.,2025-01-16T15:04:46.193Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,No one should attend that mock inauguration of a traitor and rapist.,2025-01-16T04:27:18.336Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,,2025-01-16T16:45:12.372Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"Good for them, why should they, he didn’t attend Prs Biden, and he risked the Obamas lives with his lies and birth certificate conspiracy, he is destroying our once amazing caring loving country, he has destroyed friendships and families, heartbreaking, I have voted since 1975. Seen so much.",2025-01-16T17:01:24.344Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,I heard Michelle was doing a beer & brats thing,2025-01-16T03:34:29.266Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"While some people may enjoy spending time at inaugural lunch, some other people may want to celebrate MLK Jr. Day.",2025-01-16T03:06:28.444Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"They should not be going to the entire farce of an inauguration, period.",2025-01-16T14:00:49.912Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Finally some backbone!!!,2025-01-16T02:59:28.041Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Something tells me they don't like the guy.,2025-01-16T15:50:32.524Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,They're not just protesting; they're demanding a redefinition of what success means in America. It's not just about wealth; it's about well-being and equity.,2025-01-16T11:52:55.139Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"Obama, Clinton, and Bush don't like Egg McMuffins.",2025-01-16T03:53:07.295Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,They should just stay home and not legitimate any of this abomination of the orange turd!,2025-01-16T03:19:20.202Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Good,2025-01-16T03:52:12.218Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,Good for them.,2025-01-16T02:54:52.601Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"Good for them. Trump won. But there’s no reason to honor him. He’s a convicted felon who should be prison, not the White House. Respect the office by attending the swearing in but don’t celebrate the embarrassment taking the office.",2025-01-16T03:01:21.580Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,No cold McDonald’s for them,2025-01-16T03:28:30.793Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,"Maybe it's because they don't want to be charged for it.

You know, 500 bucks for a potato, a leek and 4 individual sweetcorns.",2025-01-16T15:36:30.145Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,They can get the same menu at the Golden Arches drive thru 😏,2025-01-16T17:08:19.777Z
"Former Presidents Barack Obama, Bill Clinton and George W. Bush will not attend President-elect Donald Trump's traditional inaugural lunch.",2025-01-16T02:53:24.650Z,https://www.nbcnews.com/politics/white-house/obama-clinton-bush-skip-trump-inauguration-lunch-rcna187899,I don't think this is a big deal that they're not going.,2025-01-16T13:55:15.361Z
